gFx,gFy,gFz,label,gFx_diff,gFy_diff,gFz_diff
-0.8031,-0.4129,0.7033,walking,-0.24240000000000006,-0.5082,-0.08599999999999997
-0.5447,0.2756,0.7573,walking,0.2584000000000001,0.6885,0.05399999999999994
-0.0245,0.9781,0.1771,walking,0.5202,0.7024999999999999,-0.5801999999999999
-0.1245,0.9721,0.1851,walking,-0.1,-0.006000000000000005,0.00799999999999998
0.0135,0.9539,0.2431,walking,0.138,-0.018199999999999994,0.058000000000000024
-0.1025,0.9721,0.2071,walking,-0.11599999999999999,0.018199999999999994,-0.036000000000000004
-0.0065,0.9579,0.2191,walking,0.09599999999999999,-0.01419999999999999,0.011999999999999983
-0.0305,0.9439,0.2231,walking,-0.024,-0.014000000000000012,0.0040000000000000036
0.0415,0.9721,0.2251,walking,0.07200000000000001,0.028200000000000003,0.0020000000000000018
-0.2146,0.9279,0.2111,walking,-0.2561,-0.04420000000000002,-0.013999999999999985
0.0635,0.9761,0.2371,walking,0.2781,0.04820000000000002,0.025999999999999995
-0.2806,0.8878,0.2791,walking,-0.3441,-0.08829999999999993,0.04200000000000001
0.1218,0.9621,0.2991,walking,0.40240000000000004,0.07429999999999992,0.019999999999999962
-0.1366,0.9479,0.4292,walking,-0.2584,-0.01419999999999999,0.13010000000000005
-0.3046,0.3276,0.8713,walking,-0.16799999999999998,-0.6203,0.44209999999999994
-0.6387,-0.2528,0.8273,walking,-0.33410000000000006,-0.5804,-0.04399999999999993
-0.6708,-0.5049,0.8273,walking,-0.032099999999999906,-0.2521,0.0
-0.5347,0.1275,0.8453,walking,0.1361,0.6324000000000001,0.018000000000000016
-0.2026,0.9721,0.1691,walking,0.33209999999999995,0.8446,-0.6762
0.0235,0.9599,0.2931,walking,0.2261,-0.012199999999999989,0.12400000000000003
-0.1666,0.9299,0.2231,walking,-0.1901,-0.030000000000000027,-0.07000000000000003
0.0815,0.9781,0.1871,walking,0.2481,0.04820000000000002,-0.036000000000000004
-0.1085,0.9399,0.2271,walking,-0.19,-0.03820000000000001,0.04000000000000001
0.0555,0.9621,0.2551,walking,0.164,0.022199999999999998,0.027999999999999997
-0.0965,0.9741,0.2131,walking,-0.152,0.01200000000000001,-0.04199999999999998
0.1238,0.9661,0.2971,walking,0.2203,-0.008000000000000007,0.08399999999999996
-0.0665,0.9921,0.1931,walking,-0.1903,0.026000000000000023,-0.10399999999999998
-0.1205,0.9881,0.127,walking,-0.05399999999999999,-0.0040000000000000036,-0.06609999999999999
0.0755,0.9861,0.1891,walking,0.196,-0.0020000000000000018,0.06209999999999999
-0.1005,0.9901,0.1451,walking,-0.176,0.0040000000000000036,-0.043999999999999984
0.0195,0.9621,0.2131,walking,0.12000000000000001,-0.028000000000000025,0.068
-0.1145,0.9661,0.3111,walking,-0.134,0.0040000000000000036,0.09799999999999998
-0.4987,-0.0168,0.9474,walking,-0.3842,-0.9829,0.6363000000000001
-0.7128,-0.4709,0.6593,walking,-0.2141,-0.4541,-0.2881
-0.6728,-0.3949,0.7273,walking,0.040000000000000036,0.07600000000000001,0.06799999999999995
-0.3566,0.4597,0.6873,walking,0.3162,0.8546,-0.039999999999999925
-0.0325,1.0061,0.0528,walking,0.32409999999999994,0.5464,-0.6345000000000001
0.0135,0.9641,0.2131,walking,0.046,-0.04200000000000004,0.1603
-0.1966,0.9901,0.2251,walking,-0.2101,0.026000000000000023,0.011999999999999983
0.0775,1.0041,0.2551,walking,0.2741,0.014000000000000012,0.03
-0.1105,0.9901,0.2731,walking,-0.188,-0.014000000000000012,0.018000000000000016
0.0015,0.9941,0.1771,walking,0.112,0.0040000000000000036,-0.096
-0.2646,0.9078,0.2351,walking,-0.2661,-0.08629999999999993,0.057999999999999996
0.0195,1.0101,0.2431,walking,0.2841,0.10229999999999995,0.008000000000000007
-0.2106,0.9661,0.2391,walking,-0.2301,-0.04400000000000004,-0.0040000000000000036
0.0915,0.9881,0.2291,walking,0.30210000000000004,0.02200000000000002,-0.010000000000000009
-0.2366,0.9078,0.1731,walking,-0.3281,-0.08029999999999993,-0.055999999999999994
0.0675,0.9681,0.1891,walking,0.30410000000000004,0.06029999999999991,0.015999999999999986
-0.1085,0.9379,0.2171,walking,-0.176,-0.030200000000000005,0.027999999999999997
0.0115,0.9721,0.1851,walking,0.12,0.03420000000000001,-0.032
-0.0445,1.0001,0.1611,walking,-0.055999999999999994,0.028000000000000025,-0.023999999999999994
-0.0425,1.0522,0.1891,walking,0.001999999999999995,0.052100000000000035,0.027999999999999997
-0.0125,1.0021,0.2151,walking,0.030000000000000002,-0.05010000000000003,0.026000000000000023
-0.0405,0.9881,0.1651,walking,-0.028,-0.014000000000000012,-0.05000000000000002
-0.0085,0.9941,0.1771,walking,0.032,0.006000000000000005,0.01200000000000001
-0.0385,0.9821,0.2291,walking,-0.03,-0.01200000000000001,0.05199999999999999
-0.2046,0.7298,-0.0373,falling,-0.1661,-0.25229999999999997,-0.26639999999999997
-0.0425,0.9559,-0.1153,falling,0.1621,0.22609999999999997,-0.078
0.0715,0.6978,-0.1953,falling,0.11399999999999999,-0.2581,-0.08
0.0735,0.8618,0.0308,falling,0.0020000000000000018,0.16400000000000003,0.2261
-0.0245,0.8958,-0.0513,falling,-0.098,0.03400000000000003,-0.0821
0.1678,0.6518,-0.1173,falling,0.1923,-0.244,-0.066
0.1258,0.8218,-0.0753,falling,-0.04200000000000001,0.16999999999999993,0.041999999999999996
-0.0305,0.6437,-0.0633,falling,-0.1563,-0.17809999999999993,0.01200000000000001
-0.1145,0.7858,-0.1353,falling,-0.084,0.1421,-0.07200000000000001
0.1558,0.6898,-0.2113,falling,0.2703,-0.09600000000000009,-0.07599999999999998
0.546,-0.3309,-0.8798,falling,0.39020000000000005,-1.0207,-0.6685000000000001
0.63,0.3296,-0.6715,falling,0.08399999999999996,0.6605000000000001,0.20830000000000004
0.3359,0.0733,-0.9119,falling,-0.29410000000000003,-0.2563,-0.24040000000000006
0.5039,-0.7733,-0.5335,falling,0.16800000000000004,-0.8466,0.37840000000000007
0.2098,-0.537,-0.8398,falling,-0.29410000000000003,0.23629999999999995,-0.3063
0.548,-0.9093,-0.2513,falling,0.33820000000000006,-0.37229999999999996,0.5885
-0.2446,0.4957,-0.8918,falling,-0.7926000000000001,1.405,-0.6405000000000001
-0.0805,0.5837,-0.8078,falling,0.16410000000000002,0.08800000000000002,0.08400000000000007
0.1178,0.5937,-0.7235,falling,0.1983,0.010000000000000009,0.08429999999999993
0.0255,0.7578,-0.8698,falling,-0.09230000000000001,0.16410000000000002,-0.14629999999999999
-0.0025,0.6858,-0.7455,falling,-0.027999999999999997,-0.07200000000000006,0.12429999999999997
0.0335,0.6457,-0.9359,falling,0.036000000000000004,-0.040099999999999913,-0.1903999999999999
0.4639,-0.2168,-1.372,falling,0.4304,-0.8625,-0.43610000000000015
0.4699,0.0813,-1.0679,falling,0.006000000000000005,0.2981,0.30410000000000004
0.4059,-0.1468,-0.9479,falling,-0.064,-0.22810000000000002,0.1200000000000001
-0.2606,0.0433,-1.0639,falling,-0.6665,0.19010000000000002,-0.1160000000000001
0.2398,-0.8573,-0.7055,falling,0.5004,-0.9006,0.35840000000000005
0.0975,-0.4409,-0.7638,falling,-0.1423,0.41639999999999994,-0.05830000000000002
-0.2966,0.6538,-0.5915,falling,-0.3941,1.0947,0.1723
-0.2486,0.7078,-0.5655,falling,0.04799999999999999,0.05399999999999994,0.026000000000000023
-0.0845,0.6097,-0.6455,falling,0.16409999999999997,-0.09809999999999997,-0.07999999999999996
-0.1846,0.9018,-0.1953,falling,-0.10009999999999998,0.2921,0.45019999999999993
-0.2626,0.7038,-0.5935,falling,-0.07800000000000001,-0.19800000000000006,-0.3982
0.0375,0.6798,-0.6275,falling,0.3001,-0.02400000000000002,-0.03399999999999992
-0.2746,0.4917,-0.7355,falling,-0.3121,-0.18809999999999993,-0.1080000000000001
0.4079,-0.8253,-0.8158,falling,0.6825,-1.3170000000000002,-0.08029999999999993
0.772,0.0873,-1.0239,falling,0.36410000000000003,0.9126000000000001,-0.20810000000000006
0.736,0.0553,-0.8758,falling,-0.03600000000000003,-0.032,0.1481
0.552,0.0213,-0.9939,falling,-0.18399999999999994,-0.034,-0.11809999999999998
-0.3866,0.1053,-1.0659,falling,-0.9386000000000001,0.084,-0.07200000000000006
0.0835,-0.9894,-1.0719,falling,0.4701,-1.0947,-0.006000000000000005
-0.3486,0.1976,-1.0019,falling,-0.43210000000000004,1.1869999999999998,0.07000000000000006
-0.3066,0.6578,-0.5855,falling,0.04200000000000004,0.46020000000000005,0.4164
-0.3907,0.5317,-0.5595,falling,-0.08410000000000001,-0.1261000000000001,0.026000000000000023
-0.2146,0.6798,-0.5074,falling,0.17609999999999998,0.1481,0.052100000000000035
-0.4047,-1.7299,-0.1413,falling,-0.1901,-2.4097,0.3661
0.2258,0.2416,0.6152,falling,0.6305000000000001,1.9715,0.7565
-0.0005,0.5917,-0.0713,falling,-0.2263,0.35009999999999997,-0.6865
0.1858,0.6898,-0.0553,falling,0.1863,0.09809999999999997,0.016
0.0355,0.7118,-0.0033,falling,-0.1503,0.02200000000000002,0.052000000000000005
0.0255,0.9519,-0.0753,falling,-0.009999999999999998,0.24009999999999998,-0.07200000000000001
0.1138,0.6457,-0.1333,falling,0.0883,-0.3061999999999999,-0.057999999999999996
-0.0405,0.9119,-0.2413,falling,-0.1543,0.2662,-0.10799999999999998
-0.3286,0.0013,-0.9899,falling,-0.2881,-0.9106000000000001,-0.7486
-0.6648,0.4737,-0.6415,falling,-0.33619999999999994,0.4724,0.34840000000000004
-0.777,0.1876,-0.9078,falling,-0.11220000000000008,-0.2861,-0.2663000000000001
-0.4867,0.2016,-1.1379,falling,0.2903,0.014000000000000012,-0.23009999999999986
0.2819,-0.0308,-1.4321,falling,0.7686,-0.2324,-0.2942
-0.2986,-1.0154,-0.7175,falling,-0.5805,-0.9846,0.7145999999999999
-0.2246,-0.587,-0.8078,falling,0.07399999999999998,0.4284000000000001,-0.09029999999999994
0.2158,0.4157,-0.7858,falling,0.4404,1.0027,0.02199999999999991
0.1218,0.6357,-0.5194,falling,-0.09399999999999999,0.22000000000000003,0.2664000000000001
0.1055,0.6598,-0.5675,falling,-0.01630000000000001,0.02410000000000001,-0.04810000000000003
0.1818,0.6497,-0.5835,falling,0.07629999999999999,-0.010099999999999998,-0.016000000000000014
0.0755,0.6618,-0.4834,falling,-0.10629999999999999,0.0121,0.10010000000000002
0.1035,0.7578,-0.6355,falling,0.027999999999999997,0.09599999999999997,-0.15209999999999996
0.2158,0.5857,-0.6535,falling,0.1123,-0.17210000000000003,-0.018000000000000016
-0.1245,0.0893,-0.5635,falling,-0.3403,-0.4964,0.08999999999999997
-0.3526,0.2536,-1.2,falling,-0.22810000000000002,0.1643,-0.6365
-0.5607,0.0553,-1.1679,falling,-0.20809999999999995,-0.19829999999999998,0.03210000000000002
-0.4567,-0.0108,-1.214,falling,0.10399999999999998,-0.0661,-0.04610000000000003
-0.6047,-0.7793,-1.0519,falling,-0.14800000000000002,-0.7685,0.1620999999999999
-0.0825,-0.707,-1.0919,falling,0.5222,0.07230000000000003,-0.040000000000000036
-0.1786,-0.8853,-1.1219,falling,-0.0961,-0.17830000000000001,-0.029999999999999805
0.2278,0.4077,-1.0759,falling,0.4064,1.293,0.04599999999999982
0.0195,0.6017,-0.9419,falling,-0.2083,0.194,0.13400000000000012
0.1378,0.6578,-0.8838,falling,0.1183,0.05610000000000004,0.05809999999999993
0.2058,0.5437,-1.0399,falling,0.068,-0.11410000000000009,-0.15610000000000002
-0.0205,0.6558,-0.7838,falling,-0.2263,0.11210000000000009,0.2561
0.1218,0.6357,-0.8298,falling,0.1423,-0.020100000000000007,-0.04599999999999993
0.2258,0.7218,-1.0139,falling,0.104,0.08609999999999995,-0.18410000000000004
0.0315,0.6197,-0.9299,falling,-0.1943,-0.10209999999999997,0.08400000000000007
-0.2366,-0.1968,-1.1519,falling,-0.2681,-0.8165,-0.22199999999999998
-0.4707,0.2216,-1.0299,falling,-0.2341,0.4184,0.12199999999999989
-0.4387,0.0453,-1.1119,falling,0.03200000000000003,-0.17629999999999998,-0.08200000000000007
-0.4607,-0.2348,-1.1399,falling,-0.02200000000000002,-0.2801,-0.027999999999999803
-0.5867,-0.583,-0.9659,falling,-0.126,-0.34819999999999995,0.17399999999999993
-0.1666,-0.597,-1.0419,falling,0.42010000000000003,-0.014000000000000012,-0.07600000000000007
-0.0305,-1.2455,-1.238,falling,0.1361,-0.6485000000000001,-0.19609999999999994
-0.0365,-0.0008,-0.9919,falling,-0.005999999999999998,1.2447000000000001,0.24609999999999999
0.1075,0.5477,-0.7075,falling,0.144,0.5485,0.2844
0.1015,0.5977,-0.6335,falling,-0.0059999999999999915,0.050000000000000044,0.07400000000000007
0.0095,0.6277,-0.4334,falling,-0.09200000000000001,0.030000000000000027,0.20009999999999994
-0.0705,0.6698,-0.4514,falling,-0.07999999999999999,0.042099999999999915,-0.018000000000000016
0.0835,0.6217,-0.5915,falling,0.154,-0.04809999999999992,-0.1401
-0.1886,1.5163,-0.3434,falling,-0.2721,0.8946,0.24810000000000004
-1.5954,-1.0234,1.1917,falling,-1.4068,-2.5397,1.5351
0.3339,0.0053,0.7853,falling,1.9293,1.0287000000000002,-0.4064
-0.2786,0.6377,-0.3594,falling,-0.6125,0.6324000000000001,-1.1447
-0.1646,0.6337,-0.2714,falling,0.11400000000000002,-0.0040000000000000036,0.08800000000000002
-0.0745,0.7698,-0.0953,falling,0.0901,0.1361,0.17609999999999998
-0.2306,0.7558,-0.0713,falling,-0.15610000000000002,-0.014000000000000012,0.023999999999999994
-0.1326,0.6738,-0.1613,falling,0.098,-0.08200000000000007,-0.09
-0.2066,0.6417,-0.2253,falling,-0.07400000000000001,-0.032099999999999906,-0.064
-0.1986,0.8738,-0.2694,falling,0.008000000000000007,0.23209999999999997,-0.04409999999999997
-0.1125,0.7158,-0.2493,falling,0.0861,-0.15800000000000003,0.02009999999999998
-0.2606,0.6818,-0.2774,falling,-0.1481,-0.03400000000000003,-0.028099999999999986
-0.1306,0.6978,-0.2513,falling,0.13,0.016000000000000014,0.026099999999999957
-0.2786,0.5897,-0.3694,falling,-0.14800000000000002,-0.10809999999999997,-0.11809999999999998
-0.1285,0.8278,-0.3674,falling,0.1501,0.23809999999999998,0.0020000000000000018
-0.0765,0.6337,-0.3734,falling,0.052000000000000005,-0.19409999999999994,-0.006000000000000005
-1.3613,-1.3875,-1.204,falling,-1.2848,-2.0212,-0.8306
0.3219,-0.745,-0.7155,falling,1.6832,0.6425,0.48849999999999993
0.2919,-0.697,-0.7658,falling,-0.030000000000000027,0.04800000000000004,-0.05030000000000001
0.2799,-0.7893,-0.8278,falling,-0.01200000000000001,-0.09230000000000005,-0.061999999999999944
0.0535,-0.7793,-0.9058,falling,-0.2264,0.010000000000000009,-0.07800000000000007
-0.0685,0.6337,-0.6935,falling,-0.122,1.413,0.21230000000000004
-0.0145,0.8398,-0.7475,falling,0.054000000000000006,0.20609999999999995,-0.05400000000000005
0.1498,0.6998,-0.5775,falling,0.1643,-0.14,0.17000000000000004
0.0055,0.6878,-0.5855,falling,-0.14429999999999998,-0.01200000000000001,-0.008000000000000007
0.1978,0.6077,-0.5535,falling,0.1923,-0.08009999999999995,0.03200000000000003
0.1998,0.8438,-0.6035,falling,0.0020000000000000018,0.23609999999999998,-0.050000000000000044
0.0295,0.6678,-0.5995,falling,-0.1703,-0.17600000000000005,0.0040000000000000036
0.2238,0.6297,-0.5935,falling,0.1943,-0.03809999999999991,0.006000000000000005
0.1518,0.8518,-0.6835,falling,-0.07200000000000001,0.22209999999999996,-0.08999999999999997
0.0815,0.6758,-0.7315,falling,-0.07029999999999999,-0.17600000000000005,-0.04800000000000004
0.1238,0.6618,-0.6935,falling,0.04229999999999999,-0.013999999999999901,0.038000000000000034
-0.0385,0.6137,-0.6915,falling,-0.1623,-0.04810000000000003,0.0020000000000000018
0.618,-0.3749,-0.5755,falling,0.6565,-0.9886,0.11599999999999999
0.1178,-0.9874,-0.6135,falling,-0.5002,-0.6125,-0.038000000000000034
0.0955,-0.9954,-0.6595,falling,-0.0223,-0.007999999999999896,-0.04599999999999993
0.0515,-0.7893,-0.7235,falling,-0.044000000000000004,0.20609999999999995,-0.06400000000000006
0.1338,-0.8053,-1.0839,falling,0.08230000000000001,-0.016000000000000014,-0.36040000000000005
0.1138,0.1696,-0.8438,falling,-0.020000000000000004,0.9749,0.2401000000000001
-0.0865,0.6297,-0.6655,falling,-0.20029999999999998,0.46010000000000006,0.17830000000000001
-0.1766,0.6618,-0.5014,falling,-0.09010000000000001,0.03210000000000002,0.16410000000000002
-0.0745,0.6618,-0.6335,falling,0.10210000000000001,0.0,-0.1321
-0.0725,0.7458,-0.6515,falling,0.0020000000000000018,0.08399999999999996,-0.018000000000000016
0.0655,0.6157,-0.7155,falling,0.138,-0.1301,-0.06400000000000006
-0.1566,0.6017,-0.6495,falling,-0.2221,-0.014000000000000012,0.06600000000000006
0.0775,0.6397,-0.5995,falling,0.23409999999999997,0.038000000000000034,0.04999999999999993
0.1398,0.6377,-0.7035,falling,0.06230000000000001,-0.0020000000000000018,-0.10399999999999998
-0.0605,0.6678,-0.6675,falling,-0.2003,0.030099999999999905,0.03600000000000003
0.0055,0.6337,-0.5955,falling,0.066,-0.03409999999999991,0.07199999999999995
-0.0005,0.4957,-0.6815,falling,-0.006,-0.13800000000000007,-0.08599999999999997
0.1598,-0.9093,-0.8298,falling,0.1603,-1.405,-0.1483
0.1178,-0.9834,-1.0679,falling,-0.041999999999999996,-0.07410000000000005,-0.2381000000000001
0.1318,-0.9414,-1.1499,falling,0.013999999999999999,0.04200000000000004,-0.08199999999999985
0.0955,-0.8653,-1.188,falling,-0.0363,0.07610000000000006,-0.03810000000000002
0.0675,-0.9974,-1.278,falling,-0.027999999999999997,-0.1321,-0.09000000000000008
